datetime_hour,temp_c_hr,feels_like_c,precip_hr_mm,rain_hr_mm,snowfall_hr_cm,snow_depth_m,wind_kmh_hr,wind_gust_kmh,humidity_pct,wmo_code,cloud_cover_pct,is_raining,is_snowing,is_freezing
2024-07-26 04:00:00,15.4,13.4,0.0,0.0,0.0,0.0,13.9,23.8,70,0,0,0,0,0
2024-07-26 05:00:00,15.4,13.2,0.0,0.0,0.0,0.0,13.5,24.1,67,0,0,0,0,0
2024-07-26 06:00:00,15.1,12.8,0.0,0.0,0.0,0.0,13.7,23.8,67,0,0,0,0,0
2024-07-26 07:00:00,15.4,13.4,0.0,0.0,0.0,0.0,13.0,23.8,68,0,0,0,0,0
2024-07-26 08:00:00,17.3,16.1,0.0,0.0,0.0,0.0,10.7,22.3,68,0,0,0,0,0
2024-07-26 09:00:00,20.0,19.9,0.0,0.0,0.0,0.0,8.4,19.1,67,0,1,0,0,0
2024-07-26 10:00:00,22.5,22.9,0.0,0.0,0.0,0.0,7.0,19.4,59,0,0,0,0,0
2024-07-26 11:00:00,24.1,24.8,0.0,0.0,0.0,0.0,3.8,18.4,43,0,0,0,0,0
2024-07-26 12:00:00,24.8,26.0,0.0,0.0,0.0,0.0,4.3,15.8,40,0,0,0,0,0
2024-07-26 13:00:00,25.1,26.5,0.0,0.0,0.0,0.0,6.8,19.1,41,0,2,0,0,0
2024-07-26 14:00:00,25.0,26.2,0.0,0.0,0.0,0.0,12.7,28.8,49,0,3,0,0,0
2024-07-26 15:00:00,24.9,25.6,0.0,0.0,0.0,0.0,14.8,33.8,49,0,5,0,0,0
2024-07-26 16:00:00,24.8,24.6,0.0,0.0,0.0,0.0,15.5,33.5,49,0,1,0,0,0
2024-07-26 17:00:00,24.4,23.6,0.0,0.0,0.0,0.0,15.9,34.6,49,0,1,0,0,0
2024-07-26 18:00:00,24.0,23.1,0.0,0.0,0.0,0.0,13.7,32.8,51,0,0,0,0,0
2024-07-26 19:00:00,23.1,22.9,0.0,0.0,0.0,0.0,11.2,27.7,57,0,0,0,0,0
2024-07-26 20:00:00,22.0,22.9,0.0,0.0,0.0,0.0,4.9,20.5,65,0,0,0,0,0
2024-07-26 21:00:00,22.0,23.2,0.0,0.0,0.0,0.0,5.0,4.7,67,0,0,0,0,0
2024-07-26 22:00:00,20.0,19.4,0.0,0.0,0.0,0.0,10.0,15.5,64,0,0,0,0,0
2024-07-26 23:00:00,18.9,17.3,0.0,0.0,0.0,0.0,13.5,22.7,61,1,37,0,0,0
2024-07-27 00:00:00,18.1,16.7,0.0,0.0,0.0,0.0,13.0,23.4,65,3,100,0,0,0
2024-07-27 01:00:00,17.7,16.8,0.0,0.0,0.0,0.0,10.2,22.3,69,3,99,0,0,0
2024-07-27 02:00:00,17.3,16.8,0.0,0.0,0.0,0.0,8.6,17.3,73,3,96,0,0,0
2024-07-27 03:00:00,16.7,16.6,0.0,0.0,0.0,0.0,6.5,14.8,78,3,90,0,0,0
2024-07-27 04:00:00,15.6,15.6,0.0,0.0,0.0,0.0,5.9,10.8,84,3,84,0,0,0
2024-07-27 05:00:00,15.1,15.3,0.0,0.0,0.0,0.0,4.4,8.6,87,3,97,0,0,0
2024-07-27 06:00:00,14.8,15.2,0.0,0.0,0.0,0.0,3.8,7.2,88,0,2,0,0,0
2024-07-27 07:00:00,15.8,16.0,0.0,0.0,0.0,0.0,5.6,9.7,85,0,16,0,0,0
2024-07-27 08:00:00,18.9,19.8,0.0,0.0,0.0,0.0,4.1,12.2,77,0,4,0,0,0
2024-07-27 09:00:00,21.8,23.6,0.0,0.0,0.0,0.0,0.5,11.5,68,0,0,0,0,0
2024-07-27 10:00:00,23.2,24.4,0.0,0.0,0.0,0.0,3.6,13.0,60,0,10,0,0,0
2024-07-27 11:00:00,24.1,25.9,0.0,0.0,0.0,0.0,6.9,19.1,59,0,13,0,0,0
2024-07-27 12:00:00,24.6,26.6,0.0,0.0,0.0,0.0,10.5,25.6,59,0,0,0,0,0
2024-07-27 13:00:00,25.0,27.1,0.0,0.0,0.0,0.0,11.9,28.4,56,1,42,0,0,0
2024-07-27 14:00:00,25.6,27.3,0.0,0.0,0.0,0.0,12.2,28.8,50,3,87,0,0,0
2024-07-27 15:00:00,25.9,27.0,0.0,0.0,0.0,0.0,12.7,29.5,48,1,23,0,0,0
2024-07-27 16:00:00,26.1,26.8,0.0,0.0,0.0,0.0,12.0,29.2,45,1,23,0,0,0
2024-07-27 17:00:00,26.1,26.1,0.0,0.0,0.0,0.0,10.8,27.4,44,0,0,0,0,0
2024-07-27 18:00:00,25.9,25.5,0.0,0.0,0.0,0.0,8.1,24.1,43,0,9,0,0,0
2024-07-27 19:00:00,25.4,25.4,0.0,0.0,0.0,0.0,5.4,18.0,46,0,0,0,0,0
2024-07-27 20:00:00,23.4,25.2,0.0,0.0,0.0,0.0,3.6,11.2,66,0,0,0,0,0
2024-07-27 21:00:00,20.9,21.8,0.0,0.0,0.0,0.0,7.4,10.1,72,0,0,0,0,0
2024-07-27 22:00:00,20.1,21.5,0.0,0.0,0.0,0.0,7.7,10.1,83,0,0,0,0,0
2024-07-27 23:00:00,19.6,21.0,0.0,0.0,0.0,0.0,8.8,11.2,86,0,0,0,0,0
2024-07-28 00:00:00,19.2,20.4,0.0,0.0,0.0,0.0,9.8,12.2,88,0,14,0,0,0
2024-07-28 01:00:00,21.7,24.0,0.0,0.0,0.0,0.0,5.1,11.9,81,3,95,0,0,0
2024-07-28 02:00:00,18.2,19.9,0.0,0.0,0.0,0.0,4.3,6.1,91,2,79,0,0,0
2024-07-28 03:00:00,17.5,19.0,0.0,0.0,0.0,0.0,4.0,7.2,91,2,76,0,0,0
2024-07-28 04:00:00,16.4,17.4,0.0,0.0,0.0,0.0,4.7,7.9,92,0,6,0,0,0
2024-07-28 05:00:00,16.4,17.3,0.0,0.0,0.0,0.0,4.8,8.3,91,0,0,0,0,0
2024-07-28 06:00:00,16.8,17.7,0.0,0.0,0.0,0.0,5.8,9.4,91,0,0,0,0,0
2024-07-28 07:00:00,18.4,19.6,0.0,0.0,0.0,0.0,6.8,10.8,88,0,0,0,0,0
2024-07-28 08:00:00,20.7,22.5,0.0,0.0,0.0,0.0,7.4,15.5,84,0,0,0,0,0
2024-07-28 09:00:00,22.4,25.1,0.0,0.0,0.0,0.0,5.2,14.8,82,0,0,0,0,0
2024-07-28 10:00:00,23.6,26.4,0.0,0.0,0.0,0.0,6.7,18.0,79,0,0,0,0,0
2024-07-28 11:00:00,24.6,28.0,0.0,0.0,0.0,0.0,7.7,20.9,74,0,0,0,0,0
2024-07-28 12:00:00,25.4,29.6,0.0,0.0,0.0,0.0,7.9,22.0,72,0,0,0,0,0
2024-07-28 13:00:00,26.0,30.1,0.0,0.0,0.0,0.0,10.2,25.6,68,0,0,0,0,0
2024-07-28 14:00:00,26.5,30.5,0.0,0.0,0.0,0.0,10.5,26.3,64,0,0,0,0,0
2024-07-28 15:00:00,27.1,30.8,0.0,0.0,0.0,0.0,9.4,26.3,60,0,0,0,0,0
2024-07-28 16:00:00,27.9,31.1,0.0,0.0,0.0,0.0,7.9,23.8,56,0,1,0,0,0
2024-07-28 17:00:00,28.0,30.5,0.0,0.0,0.0,0.0,8.4,20.9,57,0,2,0,0,0
2024-07-28 18:00:00,27.2,29.4,0.0,0.0,0.0,0.0,8.6,20.5,61,0,0,0,0,0
2024-07-28 19:00:00,25.8,28.1,0.0,0.0,0.0,0.0,11.3,21.2,71,0,0,0,0,0
2024-07-28 20:00:00,23.7,25.7,0.0,0.0,0.0,0.0,12.6,24.1,80,0,0,0,0,0
2024-07-28 21:00:00,22.3,24.5,0.0,0.0,0.0,0.0,9.9,22.0,84,0,0,0,0,0
2024-07-28 22:00:00,21.5,24.3,0.0,0.0,0.0,0.0,5.2,16.6,89,0,0,0,0,0
2024-07-28 23:00:00,20.5,23.1,0.0,0.0,0.0,0.0,6.2,9.4,92,0,0,0,0,0
2024-07-29 00:00:00,20.2,22.5,0.0,0.0,0.0,0.0,6.9,9.0,91,0,0,0,0,0
2024-07-29 01:00:00,20.0,22.1,0.0,0.0,0.0,0.0,6.8,10.1,89,0,0,0,0,0
2024-07-29 02:00:00,20.0,22.4,0.0,0.0,0.0,0.0,3.1,8.3,88,0,0,0,0,0
2024-07-29 03:00:00,18.5,20.6,0.0,0.0,0.0,0.0,3.8,5.0,92,0,0,0,0,0
2024-07-29 04:00:00,18.6,20.6,0.0,0.0,0.0,0.0,4.0,7.2,92,0,0,0,0,0
2024-07-29 05:00:00,18.0,19.6,0.0,0.0,0.0,0.0,5.0,8.3,92,0,0,0,0,0
2024-07-29 06:00:00,18.0,19.4,0.0,0.0,0.0,0.0,6.0,9.7,90,0,0,0,0,0
2024-07-29 07:00:00,19.0,20.1,0.0,0.0,0.0,0.0,7.6,12.6,85,0,0,0,0,0
2024-07-29 08:00:00,21.2,23.1,0.0,0.0,0.0,0.0,5.2,14.0,79,0,0,0,0,0
2024-07-29 09:00:00,23.7,26.1,0.0,0.0,0.0,0.0,5.1,13.7,72,0,0,0,0,0
2024-07-29 10:00:00,25.0,27.3,0.0,0.0,0.0,0.0,7.4,19.4,70,0,0,0,0,0
2024-07-29 11:00:00,25.5,28.5,0.0,0.0,0.0,0.0,11.0,25.6,72,0,0,0,0,0
2024-07-29 12:00:00,25.8,29.9,0.0,0.0,0.0,0.0,10.3,27.4,74,0,0,0,0,0
2024-07-29 13:00:00,26.4,31.2,0.0,0.0,0.0,0.0,9.7,25.9,72,0,0,0,0,0
2024-07-29 14:00:00,27.1,32.0,0.0,0.0,0.0,0.0,7.9,25.6,66,0,0,0,0,0
2024-07-29 15:00:00,27.8,32.1,0.0,0.0,0.0,0.0,8.0,22.3,60,0,0,0,0,0
2024-07-29 16:00:00,28.1,31.3,0.0,0.0,0.0,0.0,10.0,24.5,57,0,0,0,0,0
2024-07-29 17:00:00,27.5,29.5,0.0,0.0,0.0,0.0,12.7,27.7,58,0,0,0,0,0
2024-07-29 18:00:00,26.8,28.0,0.0,0.0,0.0,0.0,11.6,28.1,59,0,0,0,0,0
2024-07-29 19:00:00,26.0,27.8,0.0,0.0,0.0,0.0,9.6,24.5,64,0,0,0,0,0
2024-07-29 20:00:00,24.6,27.4,0.0,0.0,0.0,0.0,7.9,19.8,76,0,1,0,0,0
2024-07-29 21:00:00,23.1,26.6,0.0,0.0,0.0,0.0,5.1,9.4,86,0,18,0,0,0
2024-07-29 22:00:00,22.8,26.2,0.0,0.0,0.0,0.0,5.9,10.4,89,2,70,0,0,0
2024-07-29 23:00:00,22.5,25.7,0.0,0.0,0.0,0.0,5.9,10.4,89,2,50,0,0,0
2024-07-30 00:00:00,22.0,25.2,0.0,0.0,0.0,0.0,6.1,10.4,91,0,5,0,0,0
2024-07-30 01:00:00,21.6,24.6,0.0,0.0,0.0,0.0,7.6,12.6,93,0,5,0,0,0
2024-07-30 02:00:00,21.6,24.0,0.0,0.0,0.0,0.0,10.5,18.0,91,1,46,0,0,0
2024-07-30 03:00:00,21.4,24.2,0.0,0.0,0.0,0.0,7.4,18.0,92,3,100,0,0,0
2024-07-30 04:00:00,21.1,24.2,0.0,0.0,0.0,0.0,6.3,11.9,94,1,39,0,0,0
2024-07-30 05:00:00,21.0,24.3,0.0,0.0,0.0,0.0,4.6,12.6,96,3,83,0,0,0
2024-07-30 06:00:00,20.5,23.7,0.0,0.0,0.0,0.0,5.4,7.6,98,3,100,0,0,0
2024-07-30 07:00:00,21.2,24.9,4.7,4.7,0.0,0.0,2.6,10.1,95,63,100,1,0,0
2024-07-30 08:00:00,21.6,25.6,0.1,0.1,0.0,0.0,2.9,9.0,96,51,100,1,0,0
2024-07-30 09:00:00,22.0,24.8,0.4,0.4,0.0,0.0,9.3,22.0,93,51,96,1,0,0
2024-07-30 10:00:00,24.2,27.6,0.1,0.1,0.0,0.0,9.4,22.0,85,51,46,1,0,0
2024-07-30 11:00:00,25.5,28.6,0.0,0.0,0.0,0.0,14.3,31.0,81,3,85,0,0,0
2024-07-30 12:00:00,26.0,29.9,0.0,0.0,0.0,0.0,13.5,32.0,77,3,92,0,0,0
2024-07-30 13:00:00,26.5,30.8,0.0,0.0,0.0,0.0,12.0,31.0,75,1,35,0,0,0
2024-07-30 14:00:00,27.6,32.0,0.1,0.1,0.0,0.0,12.5,31.0,69,51,17,1,0,0
2024-07-30 15:00:00,26.3,30.1,0.7,0.7,0.0,0.0,14.5,34.9,76,53,27,1,0,0
2024-07-30 16:00:00,26.6,29.7,0.2,0.2,0.0,0.0,11.6,33.1,73,51,35,1,0,0
2024-07-30 17:00:00,27.0,30.2,0.0,0.0,0.0,0.0,9.4,25.9,72,1,28,0,0,0
2024-07-30 18:00:00,27.1,30.1,0.0,0.0,0.0,0.0,10.4,23.8,70,1,32,0,0,0
2024-07-30 19:00:00,25.8,28.6,0.0,0.0,0.0,0.0,13.1,26.3,77,1,28,0,0,0
2024-07-30 20:00:00,25.0,28.5,0.0,0.0,0.0,0.0,8.4,25.9,82,1,43,0,0,0
2024-07-30 21:00:00,23.3,27.6,0.0,0.0,0.0,0.0,4.7,5.8,94,1,24,0,0,0
2024-07-30 22:00:00,23.4,27.3,0.2,0.2,0.0,0.0,8.1,11.5,93,51,37,1,0,0
2024-07-30 23:00:00,22.4,25.4,1.2,1.2,0.0,0.0,11.4,24.5,96,55,100,1,0,0
2024-07-31 00:00:00,22.7,26.7,0.3,0.3,0.0,0.0,6.1,19.4,96,51,80,1,0,0
2024-07-31 01:00:00,22.3,26.5,0.0,0.0,0.0,0.0,4.1,10.4,96,1,41,0,0,0
2024-07-31 02:00:00,21.9,25.8,0.0,0.0,0.0,0.0,4.9,7.9,98,1,39,0,0,0
2024-07-31 03:00:00,21.5,24.3,0.0,0.0,0.0,0.0,11.1,19.4,97,2,79,0,0,0
2024-07-31 04:00:00,21.2,23.9,0.4,0.4,0.0,0.0,9.7,19.4,95,51,64,1,0,0
2024-07-31 05:00:00,21.0,23.4,0.0,0.0,0.0,0.0,10.3,17.6,95,1,22,0,0,0
2024-07-31 06:00:00,20.6,22.6,0.0,0.0,0.0,0.0,11.6,19.8,95,2,53,0,0,0
2024-07-31 07:00:00,21.2,23.2,0.0,0.0,0.0,0.0,13.4,22.7,94,3,85,0,0,0
2024-07-31 08:00:00,22.2,24.3,0.0,0.0,0.0,0.0,13.3,26.3,89,1,27,0,0,0
2024-07-31 09:00:00,24.9,27.0,0.0,0.0,0.0,0.0,16.1,31.7,81,2,54,0,0,0
2024-07-31 10:00:00,26.5,28.2,0.0,0.0,0.0,0.0,17.4,35.3,71,1,47,0,0,0
2024-07-31 11:00:00,27.5,29.8,0.0,0.0,0.0,0.0,13.2,34.6,66,1,20,0,0,0
2024-07-31 12:00:00,28.8,31.5,0.1,0.1,0.0,0.0,13.0,28.8,59,51,29,1,0,0
2024-07-31 13:00:00,29.2,32.9,0.0,0.0,0.0,0.0,10.1,30.2,59,1,23,0,0,0
2024-07-31 14:00:00,30.0,34.2,0.0,0.0,0.0,0.0,9.0,27.0,56,0,16,0,0,0
2024-07-31 15:00:00,30.4,34.4,0.0,0.0,0.0,0.0,9.8,25.9,56,0,8,0,0,0
2024-07-31 16:00:00,30.4,33.9,0.0,0.0,0.0,0.0,12.9,29.9,58,0,11,0,0,0
2024-07-31 17:00:00,30.9,33.1,0.0,0.0,0.0,0.0,13.8,29.5,54,1,41,0,0,0
2024-07-31 18:00:00,30.2,30.7,0.3,0.3,0.0,0.0,14.0,28.4,45,51,52,1,0,0
2024-07-31 19:00:00,29.4,31.4,0.0,0.0,0.0,0.0,7.5,26.6,52,0,17,0,0,0
2024-07-31 20:00:00,27.6,32.0,0.0,0.0,0.0,0.0,3.9,14.0,72,0,17,0,0,0
2024-07-31 21:00:00,23.1,26.2,0.0,0.0,0.0,0.0,7.1,9.0,86,0,0,0,0,0
2024-07-31 22:00:00,22.4,25.5,0.0,0.0,0.0,0.0,6.3,9.0,88,0,1,0,0,0
2024-07-31 23:00:00,22.2,25.6,0.0,0.0,0.0,0.0,4.3,8.3,90,0,1,0,0,0
2024-08-01 00:00:00,22.0,25.3,0.0,0.0,0.0,0.0,5.0,8.6,91,0,2,0,0,0
2024-08-01 01:00:00,21.6,24.8,0.0,0.0,0.0,0.0,5.9,9.4,92,0,0,0,0,0
2024-08-01 02:00:00,21.2,23.9,0.0,0.0,0.0,0.0,8.9,15.1,93,0,0,0,0,0
2024-08-01 03:00:00,21.0,23.4,0.0,0.0,0.0,0.0,8.6,14.8,93,0,0,0,0,0
2024-08-01 04:00:00,20.7,23.0,0.0,0.0,0.0,0.0,9.4,16.6,93,0,0,0,0,0
2024-08-01 05:00:00,20.5,22.8,0.0,0.0,0.0,0.0,9.2,15.8,95,0,2,0,0,0
2024-08-01 06:00:00,20.5,23.1,0.0,0.0,0.0,0.0,7.0,16.2,95,0,0,0,0,0
2024-08-01 07:00:00,21.1,23.9,0.0,0.0,0.0,0.0,7.6,12.2,93,0,1,0,0,0
2024-08-01 08:00:00,22.7,26.6,0.0,0.0,0.0,0.0,3.1,12.6,90,0,12,0,0,0
2024-08-01 09:00:00,24.4,28.6,0.0,0.0,0.0,0.0,3.4,12.2,84,0,15,0,0,0
2024-08-01 10:00:00,26.2,30.8,0.0,0.0,0.0,0.0,3.1,12.6,79,2,59,0,0,0
2024-08-01 11:00:00,27.1,31.7,0.0,0.0,0.0,0.0,5.9,19.1,75,3,86,0,0,0
2024-08-01 12:00:00,27.6,32.2,0.0,0.0,0.0,0.0,8.9,25.2,71,3,96,0,0,0
2024-08-01 13:00:00,28.0,32.7,0.0,0.0,0.0,0.0,10.7,26.3,68,3,94,0,0,0
2024-08-01 14:00:00,27.5,32.8,0.0,0.0,0.0,0.0,8.3,27.0,70,2,72,0,0,0
2024-08-01 15:00:00,28.0,32.3,0.0,0.0,0.0,0.0,8.4,22.7,66,2,66,0,0,0
2024-08-01 16:00:00,28.9,32.6,0.0,0.0,0.0,0.0,7.2,22.3,61,3,100,0,0,0
2024-08-01 17:00:00,28.0,31.2,0.0,0.0,0.0,0.0,7.4,19.4,66,3,100,0,0,0
2024-08-01 18:00:00,27.9,31.4,0.0,0.0,0.0,0.0,5.0,18.0,66,3,100,0,0,0
2024-08-01 19:00:00,27.6,31.1,0.0,0.0,0.0,0.0,6.4,13.7,68,3,100,0,0,0
2024-08-01 20:00:00,26.9,31.8,0.0,0.0,0.0,0.0,0.8,13.0,75,3,100,0,0,0
2024-08-01 21:00:00,24.6,28.5,0.0,0.0,0.0,0.0,3.8,16.6,81,2,50,0,0,0
2024-08-01 22:00:00,23.6,27.5,0.0,0.0,0.0,0.0,4.3,6.8,87,3,100,0,0,0
2024-08-01 23:00:00,23.3,27.3,0.0,0.0,0.0,0.0,4.9,6.5,90,3,86,0,0,0
2024-08-02 00:00:00,22.6,26.8,0.0,0.0,0.0,0.0,2.6,5.8,92,3,100,0,0,0
2024-08-02 01:00:00,23.2,27.5,0.0,0.0,0.0,0.0,2.6,5.0,90,3,100,0,0,0
2024-08-02 02:00:00,22.9,27.0,0.0,0.0,0.0,0.0,4.2,6.5,93,3,100,0,0,0
2024-08-02 03:00:00,23.1,27.2,0.0,0.0,0.0,0.0,5.4,9.0,92,3,100,0,0,0
2024-08-02 04:00:00,23.0,27.3,0.0,0.0,0.0,0.0,4.4,9.4,94,3,100,0,0,0
2024-08-02 05:00:00,23.2,26.9,0.0,0.0,0.0,0.0,7.5,12.2,92,3,100,0,0,0
2024-08-02 06:00:00,23.0,26.5,0.0,0.0,0.0,0.0,7.9,13.7,90,3,100,0,0,0
2024-08-02 07:00:00,23.2,26.5,0.0,0.0,0.0,0.0,8.4,14.4,89,3,100,0,0,0
2024-08-02 08:00:00,23.8,27.3,0.0,0.0,0.0,0.0,8.0,15.5,87,3,100,0,0,0
2024-08-02 09:00:00,24.4,29.3,0.1,0.1,0.0,0.0,4.5,13.3,93,51,100,1,0,0
2024-08-02 10:00:00,24.5,29.8,0.3,0.3,0.0,0.0,2.4,11.5,92,51,100,1,0,0
2024-08-02 11:00:00,24.1,29.5,0.9,0.9,0.0,0.0,2.3,11.9,95,53,100,1,0,0
2024-08-02 12:00:00,21.1,23.8,4.4,4.4,0.0,0.0,9.1,13.7,95,63,100,1,0,0
2024-08-02 13:00:00,21.2,25.2,4.3,4.3,0.0,0.0,1.8,26.3,97,63,100,1,0,0
2024-08-02 14:00:00,23.1,28.0,2.5,2.5,0.0,0.0,1.6,8.6,95,63,100,1,0,0
2024-08-02 15:00:00,24.8,29.2,0.6,0.6,0.0,0.0,5.2,15.8,86,53,100,1,0,0
2024-08-02 16:00:00,26.4,31.5,0.1,0.1,0.0,0.0,1.1,16.6,78,51,95,1,0,0
2024-08-02 17:00:00,26.0,30.1,0.0,0.0,0.0,0.0,6.9,17.3,81,2,53,0,0,0
2024-08-02 18:00:00,26.0,30.3,0.0,0.0,0.0,0.0,5.9,18.0,82,2,75,0,0,0
2024-08-02 19:00:00,25.1,28.9,0.0,0.0,0.0,0.0,7.9,18.4,83,3,99,0,0,0
2024-08-02 20:00:00,24.0,28.0,0.0,0.0,0.0,0.0,5.2,16.9,86,3,97,0,0,0
2024-08-02 21:00:00,23.9,27.5,0.0,0.0,0.0,0.0,8.2,14.0,88,2,60,0,0,0
2024-08-02 22:00:00,23.5,27.0,0.0,0.0,0.0,0.0,8.8,14.8,89,2,72,0,0,0
2024-08-02 23:00:00,23.4,26.6,0.0,0.0,0.0,0.0,9.4,15.8,89,2,56,0,0,0
2024-08-03 00:00:00,23.0,25.9,0.0,0.0,0.0,0.0,8.9,15.8,87,3,94,0,0,0
2024-08-03 01:00:00,22.5,25.2,0.0,0.0,0.0,0.0,7.3,15.5,86,3,100,0,0,0
2024-08-03 02:00:00,21.9,24.8,0.0,0.0,0.0,0.0,6.3,12.6,89,3,100,0,0,0
2024-08-03 03:00:00,21.4,24.5,0.0,0.0,0.0,0.0,5.5,11.2,93,3,89,0,0,0
2024-08-03 04:00:00,21.2,24.4,0.0,0.0,0.0,0.0,5.0,9.0,94,3,98,0,0,0
2024-08-03 05:00:00,21.1,24.4,0.0,0.0,0.0,0.0,4.9,9.4,94,3,99,0,0,0
2024-08-03 06:00:00,21.0,23.9,0.0,0.0,0.0,0.0,6.4,10.4,94,3,93,0,0,0
2024-08-03 07:00:00,21.5,24.1,0.0,0.0,0.0,0.0,9.2,15.5,92,3,88,0,0,0
2024-08-03 08:00:00,23.1,26.5,0.0,0.0,0.0,0.0,6.8,15.5,88,3,100,0,0,0
2024-08-03 09:00:00,24.9,29.5,0.0,0.0,0.0,0.0,1.8,20.5,83,3,94,0,0,0
2024-08-03 10:00:00,24.4,27.1,0.0,0.0,0.0,0.0,11.8,27.0,82,3,100,0,0,0
2024-08-03 11:00:00,25.1,27.9,0.0,0.0,0.0,0.0,12.9,25.9,80,3,100,0,0,0
2024-08-03 12:00:00,25.9,29.1,0.0,0.0,0.0,0.0,10.8,31.0,78,3,100,0,0,0
2024-08-03 13:00:00,26.5,29.9,0.0,0.0,0.0,0.0,13.0,29.9,77,3,100,0,0,0
2024-08-03 14:00:00,27.6,32.1,0.0,0.0,0.0,0.0,9.6,28.8,72,3,99,0,0,0
2024-08-03 15:00:00,27.6,31.4,0.0,0.0,0.0,0.0,12.7,27.7,73,3,95,0,0,0
2024-08-03 16:00:00,27.8,31.5,0.0,0.0,0.0,0.0,12.2,28.8,74,3,100,0,0,0
2024-08-03 17:00:00,27.5,30.7,0.0,0.0,0.0,0.0,14.6,29.2,75,3,98,0,0,0
2024-08-03 18:00:00,27.0,29.8,0.0,0.0,0.0,0.0,15.7,30.2,76,3,98,0,0,0
2024-08-03 19:00:00,26.4,29.9,0.0,0.0,0.0,0.0,11.0,29.5,78,2,70,0,0,0
2024-08-03 20:00:00,25.7,29.9,0.0,0.0,0.0,0.0,5.2,19.8,81,3,98,0,0,0
2024-08-03 21:00:00,24.6,27.9,0.0,0.0,0.0,0.0,7.6,7.9,80,1,29,0,0,0
2024-08-03 22:00:00,24.9,27.0,0.0,0.0,0.0,0.0,11.2,18.4,73,0,1,0,0,0
2024-08-03 23:00:00,23.6,25.1,0.0,0.0,0.0,0.0,11.3,19.8,72,0,0,0,0,0
2024-08-04 00:00:00,22.5,24.0,0.0,0.0,0.0,0.0,12.2,20.9,79,0,0,0,0,0
2024-08-04 01:00:00,21.9,23.2,0.0,0.0,0.0,0.0,13.6,23.0,83,0,0,0,0,0
2024-08-04 02:00:00,21.1,22.4,0.0,0.0,0.0,0.0,12.2,23.4,84,0,0,0,0,0
2024-08-04 03:00:00,20.6,21.4,0.0,0.0,0.0,0.0,12.5,21.2,81,0,0,0,0,0
2024-08-04 04:00:00,20.2,20.8,0.0,0.0,0.0,0.0,10.0,21.2,76,0,0,0,0,0
2024-08-04 05:00:00,19.7,20.0,0.0,0.0,0.0,0.0,8.9,17.3,74,0,0,0,0,0
2024-08-04 06:00:00,19.5,19.6,0.0,0.0,0.0,0.0,8.4,15.8,71,0,0,0,0,0
2024-08-04 07:00:00,19.9,19.9,0.0,0.0,0.0,0.0,9.2,14.8,70,0,0,0,0,0
2024-08-04 08:00:00,21.5,22.0,0.0,0.0,0.0,0.0,8.4,17.3,67,0,0,0,0,0
2024-08-04 09:00:00,24.0,25.6,0.0,0.0,0.0,0.0,8.2,17.6,67,0,1,0,0,0
2024-08-04 10:00:00,26.4,27.3,0.0,0.0,0.0,0.0,11.2,24.5,57,1,25,0,0,0
2024-08-04 11:00:00,28.0,28.7,0.0,0.0,0.0,0.0,11.8,25.6,49,3,87,0,0,0
2024-08-04 12:00:00,28.4,27.9,0.0,0.0,0.0,0.0,15.9,31.7,45,3,100,0,0,0
2024-08-04 13:00:00,27.4,27.1,0.0,0.0,0.0,0.0,14.0,32.8,48,3,98,0,0,0
2024-08-04 14:00:00,29.0,29.7,0.0,0.0,0.0,0.0,12.3,28.1,44,2,60,0,0,0
2024-08-04 15:00:00,29.8,31.2,0.0,0.0,0.0,0.0,12.3,28.4,43,0,8,0,0,0
2024-08-04 16:00:00,30.9,31.9,0.0,0.0,0.0,0.0,12.6,31.3,40,1,49,0,0,0
2024-08-04 17:00:00,30.3,29.3,0.0,0.0,0.0,0.0,15.6,31.0,37,0,9,0,0,0
2024-08-04 18:00:00,30.2,29.0,0.0,0.0,0.0,0.0,17.2,32.8,38,0,1,0,0,0
2024-08-04 19:00:00,29.2,28.6,0.0,0.0,0.0,0.0,15.5,32.8,42,0,0,0,0,0
2024-08-04 20:00:00,27.4,27.3,0.0,0.0,0.0,0.0,12.0,28.4,47,0,4,0,0,0
2024-08-04 21:00:00,24.8,26.3,0.0,0.0,0.0,0.0,6.7,19.8,62,1,27,0,0,0
2024-08-04 22:00:00,23.4,24.7,0.0,0.0,0.0,0.0,9.3,15.5,69,3,93,0,0,0
2024-08-04 23:00:00,22.2,23.6,0.0,0.0,0.0,0.0,7.2,15.5,73,3,100,0,0,0
2024-08-05 00:00:00,21.0,22.6,0.0,0.0,0.0,0.0,5.8,11.9,78,2,72,0,0,0
2024-08-05 01:00:00,20.5,22.1,0.0,0.0,0.0,0.0,5.4,9.0,81,0,8,0,0,0
2024-08-05 02:00:00,20.2,22.1,0.0,0.0,0.0,0.0,4.1,7.6,81,1,38,0,0,0
2024-08-05 03:00:00,20.1,21.0,0.2,0.2,0.0,0.0,11.3,22.3,83,51,99,1,0,0
2024-08-05 04:00:00,20.0,22.1,0.3,0.3,0.0,0.0,5.5,19.4,87,51,88,1,0,0
2024-08-05 05:00:00,19.4,21.3,0.0,0.0,0.0,0.0,6.1,9.4,90,3,100,0,0,0
2024-08-05 06:00:00,19.2,20.7,0.7,0.7,0.0,0.0,10.1,18.0,93,53,98,1,0,0
